epoch,step,train_abs_recon_loss,train_kld_loss,train_rel_recon_loss,train_total_loss,val_abs_recon_loss,val_kld_loss,val_rel_recon_loss,val_total_loss
4,1099,0.04418129473924637,0.028622636571526527,0.005879961885511875,0.07868389040231705,,,,
4,1123,,,,,0.04629847779870033,0.01680818945169449,0.006104418076574802,0.06921108812093735
4,1185,,,,,0.04564684256911278,0.01598081924021244,0.006125261541455984,0.06775293499231339
4,1199,0.06110044941306114,0.016319284215569496,0.01125084888190031,0.08867058157920837,,,,
4,1247,,,,,0.04554479941725731,0.017803695052862167,0.006107053253799677,0.06945551931858063
5,1299,0.049296244978904724,0.019069382920861244,0.005594805348664522,0.07396043092012405,,,,
5,1311,,,,,0.04589002579450607,0.012088094837963581,0.006121315527707338,0.06409944593906403
5,1373,,,,,0.04557923227548599,0.012693925760686398,0.006096799857914448,0.06436996906995773
5,1399,0.047973889857530594,0.02092929184436798,0.007022304926067591,0.07592548429965973,,,,
5,1435,,,,,0.04542294889688492,0.011135422624647617,0.006104577332735062,0.06266297399997711
5,1497,,,,,0.04540272057056427,0.011375765316188335,0.006109842099249363,0.06288831681013107
5,1499,0.045686472207307816,0.006575349252671003,0.006386303808540106,0.05864812433719635,,,,
6,1561,,,,,0.04549715667963028,0.009570010006427765,0.006133764982223511,0.061200954020023346
6,1599,0.04339450225234032,0.007940581999719143,0.004876837600022554,0.0562119223177433,,,,
6,1623,,,,,0.04556107521057129,0.011016434989869595,0.00611692713573575,0.06269443780183792
6,1685,,,,,0.04536770284175873,0.008457254618406296,0.006109111942350864,0.05993406102061272
6,1699,0.04302908852696419,0.005891996901482344,0.005815382115542889,0.05473646894097328,,,,
6,1747,,,,,0.04520300775766373,0.009099285118281841,0.0060999635607004166,0.0604022853076458
7,1799,0.0499391034245491,0.026218196377158165,0.0071258763782680035,0.08328317850828171,,,,
7,1811,,,,,0.045017972588539124,0.008145428262650967,0.006105111446231604,0.05926850065588951
7,1873,,,,,0.045343175530433655,0.007634188048541546,0.006112455390393734,0.05908979848027229
7,1899,0.04326888173818588,0.004545673727989197,0.005909538362175226,0.05372409522533417,,,,
7,1935,,,,,0.045097947120666504,0.007247661706060171,0.006093097385019064,0.05843871831893921
7,1997,,,,,0.04492604359984398,0.006719562225043774,0.0060981521382927895,0.05774376541376114
7,1999,0.03483536094427109,0.004156202077865601,0.003795695025473833,0.042787257581949234,,,,
8,2061,,,,,0.04501451551914215,0.007457161787897348,0.006106250919401646,0.058577947318553925
8,2099,0.04899861291050911,0.006785264704376459,0.006887308321893215,0.06267118453979492,,,,
8,2123,,,,,0.0449950285255909,0.005459160078316927,0.006096557714045048,0.05655074864625931
8,2185,,,,,0.044962022453546524,0.006035716272890568,0.0061102923937141895,0.05710804462432861
8,2199,0.04469714313745499,0.004152667708694935,0.005755637772381306,0.05460544675588608,,,,
8,2247,,,,,0.044940073043107986,0.005016935523599386,0.006099062971770763,0.056056078523397446
9,2299,0.04306860268115997,0.004551032092422247,0.006138473283499479,0.053758107125759125,,,,
9,2311,,,,,0.044979169964790344,0.006293896585702896,0.006097016856074333,0.057370059192180634
9,2373,,,,,0.04501029849052429,0.0049343416467309,0.006094302050769329,0.056038931012153625
9,2399,0.05784441903233528,0.006922102067619562,0.00973118469119072,0.07449770718812943,,,,
9,2435,,,,,0.04486862197518349,0.005497401114553213,0.006102162413299084,0.0564681775867939
9,2497,,,,,0.04488036036491394,0.005035092122852802,0.006096892058849335,0.0560123473405838
9,2499,0.04083583503961563,0.003629902144894004,0.0051692635752260685,0.04963500052690506,,,,
10,2561,,,,,0.044882990419864655,0.00512157566845417,0.006098966114223003,0.05610354244709015
10,2599,0.05526787415146828,0.0034460604656487703,0.009135166183114052,0.06784909963607788,,,,
10,2623,,,,,0.044838424772024155,0.004568246193230152,0.006089229602366686,0.05549588054418564
10,2685,,,,,0.044850435107946396,0.004682731349021196,0.006091318093240261,0.05562448501586914
10,2699,0.0417114719748497,0.0033191980328410864,0.00520679634064436,0.050237465649843216,,,,
10,2747,,,,,0.04489225149154663,0.004142953548580408,0.006103473249822855,0.055138688534498215
11,2799,0.041535649448633194,0.0024678080808371305,0.005282952915877104,0.049286410212516785,,,,
11,2811,,,,,0.04489276930689812,0.004153131041675806,0.006092509720474482,0.055138397961854935
11,2873,,,,,0.04487687349319458,0.0040728067979216576,0.0060996185056865215,0.05504930764436722
11,2899,0.045026637613773346,0.0018487185006961226,0.006418219767510891,0.05329357832670212,,,,
11,2935,,,,,0.04485804960131645,0.003696066327393055,0.006089520640671253,0.05464364215731621
11,2997,,,,,0.04487673565745354,0.0029399602208286524,0.006092423107475042,0.053909122943878174
11,2999,0.04056311771273613,0.002504876349121332,0.005107326433062553,0.04817532002925873,,,,
12,3061,,,,,0.044914692640304565,0.003667233744636178,0.006106025073677301,0.05468793958425522
12,3099,0.04141021892428398,0.00277251610532403,0.005503497552126646,0.049686234444379807,,,,
12,3123,,,,,0.04490479454398155,0.0030738902278244495,0.006097455974668264,0.05407615378499031
12,3185,,,,,0.04492191597819328,0.0032616194803267717,0.006092015653848648,0.05427554249763489
12,3199,0.040280718356370926,0.0035022497177124023,0.00550373550504446,0.04928670451045036,,,,
12,3247,,,,,0.044935572892427444,0.00286346604116261,0.006110684014856815,0.05390971526503563
13,3299,0.05504438281059265,0.003760638879612088,0.008752629160881042,0.06755764782428741,,,,
13,3311,,,,,0.04489918798208237,0.002459589159116149,0.006090915761888027,0.05344969034194946
13,3373,,,,,0.04487107694149017,0.003212447976693511,0.006093455012887716,0.05417698249220848
13,3399,0.04942059889435768,0.002641084836795926,0.006418498698621988,0.05848018452525139,,,,
13,3435,,,,,0.04489265754818916,0.0030765640549361706,0.006092246621847153,0.05406146124005318
13,3497,,,,,0.044884707778692245,0.002603204920887947,0.006110510788857937,0.05359843745827675
13,3499,0.046347226947546005,0.0032992928754538298,0.00684595899656415,0.05649247765541077,,,,
14,3561,,,,,0.0449206568300724,0.0024956080596894026,0.006100773811340332,0.05351705104112625
14,3599,0.0444648414850235,0.0020860701333731413,0.006324712187051773,0.05287562310695648,,,,
14,3623,,,,,0.044932711869478226,0.002160409465432167,0.00609290087595582,0.05318601429462433
14,3685,,,,,0.04492294043302536,0.002542169764637947,0.006091223563998938,0.05355634540319443
14,3699,0.04863075166940689,0.002045965287834406,0.006527532357722521,0.05720425024628639,,,,
14,3747,,,,,0.04489433392882347,0.002734688576310873,0.006092878524214029,0.05372191593050957
15,3799,0.04168136045336723,0.002406969666481018,0.0053624482825398445,0.04945077747106552,,,,
15,3811,,,,,0.04490905627608299,0.002491676714271307,0.0060889748856425285,0.05348968878388405
15,3873,,,,,0.04488082230091095,0.0023167887702584267,0.006105657201260328,0.053303275257349014
15,3899,0.04762814939022064,0.0024627060629427433,0.006174822337925434,0.05626567825675011,,,,
15,3935,,,,,0.044912952929735184,0.002267983742058277,0.006097528152167797,0.05327848345041275
15,3997,,,,,0.04498240724205971,0.0021792184561491013,0.0060925595462322235,0.05325418338179588
15,3999,0.04279676824808121,0.0020021111704409122,0.005259947385638952,0.05005882680416107,,,,
16,4061,,,,,0.044880423694849014,0.0025178156793117523,0.006102914921939373,0.05350116640329361
16,4099,0.04288339242339134,0.001998415682464838,0.006288091652095318,0.051169902086257935,,,,
16,4123,,,,,0.04493586719036102,0.0022412703838199377,0.006104807369410992,0.05328194797039032
16,4185,,,,,0.04498468339443207,0.0020089405588805676,0.006097728852182627,0.05309136211872101
16,4199,0.04419534653425217,0.0013903618091717362,0.006192816887050867,0.05177852511405945,,,,
16,4247,,,,,0.04489811882376671,0.0025925764348357916,0.006099229212850332,0.05358993262052536
17,4299,0.042181964963674545,0.002105510327965021,0.005257999524474144,0.04954547435045242,,,,
17,4311,,,,,0.04487478733062744,0.001814702874980867,0.006088447757065296,0.05277791991829872
17,4373,,,,,0.04488227888941765,0.002704430604353547,0.006091035902500153,0.0536777526140213
17,4399,0.04120263084769249,0.002532264683395624,0.004847030155360699,0.04858192801475525,,,,
17,4435,,,,,0.04494280740618706,0.0019246282754465938,0.0060932873748242855,0.05296073481440544
17,4497,,,,,0.0449419766664505,0.002308089518919587,0.006106075830757618,0.05335613712668419
17,4499,0.04932984709739685,0.002454414963722229,0.007448130752891302,0.05923239141702652,,,,
18,4561,,,,,0.04492765665054321,0.003177317790687084,0.006098675541579723,0.05420365184545517
18,4599,0.04581797495484352,0.0017086326843127608,0.005872237496078014,0.053398847579956055,,,,
18,4623,,,,,0.044931117445230484,0.0014217408606782556,0.00609088409692049,0.052443746477365494
18,4685,,,,,0.0449468269944191,0.0037502292543649673,0.006108240690082312,0.054805297404527664
18,4699,0.048454511910676956,0.002452981425449252,0.006761135999113321,0.05766863003373146,,,,
18,4747,,,,,0.04501231759786606,0.001891694380901754,0.006095713935792446,0.05299974977970123
19,4799,0.04698232188820839,0.0015502870082855225,0.0063753891736269,0.05490799993276596,,,,
19,4811,,,,,0.04496590793132782,0.0016711915377527475,0.006098175421357155,0.05273527652025223
19,4873,,,,,0.04494466260075569,0.002571080345660448,0.006095425225794315,0.05361117050051689
19,4899,0.04224564880132675,0.0023335458245128393,0.004965867381542921,0.049545060843229294,,,,
19,4935,,,,,0.044966891407966614,0.0032341901678591967,0.006091539282351732,0.05429261922836304
19,4997,,,,,0.04506908729672432,0.002165170619264245,0.006096627097576857,0.05333089828491211
19,4999,0.04294529929757118,0.0017950087785720825,0.0054033733904361725,0.05014368146657944,,,,
20,5061,,,,,0.044951971620321274,0.0019257614621892571,0.006088566966354847,0.052966270595788956
20,5099,0.04539252445101738,0.0021973580587655306,0.0061584096401929855,0.05374829098582268,,,,
20,5123,,,,,0.04500073939561844,0.002559304004535079,0.006100873462855816,0.053660910576581955
20,5185,,,,,0.044911641627550125,0.003147302893921733,0.006098912097513676,0.05415783450007439
20,5199,0.04347020760178566,0.0028605610132217407,0.005252816714346409,0.051583584398031235,,,,
20,5247,,,,,0.04501062631607056,0.0014504799619317055,0.00611833157017827,0.052579429000616074
21,5299,0.03881180286407471,0.00183724460657686,0.004809473641216755,0.04545852169394493,,,,
21,5311,,,,,0.0451229065656662,0.0014481303514912724,0.006112675182521343,0.05268370732665062
21,5373,,,,,0.04505782946944237,0.0018158184830099344,0.006117726676166058,0.05299137532711029
21,5399,0.04761520400643349,0.002897024154663086,0.006132359150797129,0.056644588708877563,,,,
21,5435,,,,,0.04504801705479622,0.0032927189022302628,0.006103080231696367,0.05444381758570671
21,5497,,,,,0.04500241577625275,0.0028111240826547146,0.006093953270465136,0.053907494992017746
21,5499,0.045387331396341324,0.0023788928519934416,0.005980242975056171,0.05374646559357643,,,,
22,5561,,,,,0.04494670033454895,0.001717928098514676,0.006098209414631128,0.05276280269026756
22,5599,0.04696386307477951,0.002632680581882596,0.0065054865553975105,0.05610202997922897,,,,
22,5623,,,,,0.04494810104370117,0.0019922952633351088,0.006110698916018009,0.05305108428001404
22,5685,,,,,0.04510154202580452,0.008237886242568493,0.006100057158619165,0.05943947285413742
22,5699,0.04762168973684311,0.0040313065983355045,0.00684177502989769,0.058494772762060165,,,,
22,5747,,,,,0.04498991742730141,0.0012715862831100821,0.006110462825745344,0.05237196758389473
23,5799,0.044309716671705246,0.001310864114202559,0.0065421657636761665,0.05216274410486221,,,,
23,5811,,,,,0.045049089938402176,0.0028488761745393276,0.006090941373258829,0.053988922387361526
23,5873,,,,,0.04497458413243294,0.0031782768201082945,0.0060910414904356,0.05424389988183975
23,5899,0.04315819591283798,0.003083315445110202,0.005481865722686052,0.05172337591648102,,,,
23,5935,,,,,0.0449296273291111,0.002610153518617153,0.006086555775254965,0.05362635478377342
23,5997,,,,,0.04494372755289078,0.0014230891829356551,0.006107138469815254,0.05247396230697632
23,5999,0.04292123019695282,0.0016901225317269564,0.005694752559065819,0.050306107848882675,,,,
24,6061,,,,,0.044941991567611694,0.0029368726536631584,0.006108882836997509,0.05398775264620781
24,6099,0.04227353259921074,0.001670691417530179,0.005500040017068386,0.04944426566362381,,,,
24,6123,,,,,0.04498522728681564,0.005531443748623133,0.006084141321480274,0.05660082399845123
24,6185,,,,,0.04494931548833847,0.0015543117187917233,0.0061069149523973465,0.05261054262518883
24,6199,0.04492327198386192,0.0011130840284749866,0.006300419103354216,0.05233677476644516,,,,
24,6247,,,,,0.04498309642076492,0.001392979291267693,0.006110025104135275,0.052486103028059006
25,6299,0.04790182039141655,0.0015447557670995593,0.006758935283869505,0.05620551109313965,,,,
25,6311,,,,,0.04501305893063545,0.0011312655406072736,0.006088892929255962,0.052233222872018814
25,6373,,,,,0.04490617662668228,0.005678187590092421,0.006093630101531744,0.05667799711227417
25,6399,0.04398804530501366,0.0022688626777380705,0.006034862715750933,0.05229176953434944,,,,
25,6435,,,,,0.04500202834606171,0.0011497840750962496,0.006098602898418903,0.052250418812036514
25,6497,,,,,0.04500242695212364,0.00570499524474144,0.006105219013988972,0.05681265890598297
25,6499,0.04182553291320801,0.007349747698754072,0.005696016363799572,0.054871298372745514,,,,
26,6561,,,,,0.04504087567329407,0.0015101367607712746,0.0060959262773394585,0.05264696478843689
26,6599,0.045505210757255554,0.0010411947732791305,0.006105636712163687,0.05265204235911369,,,,
26,6623,,,,,0.04496545344591141,0.0012650269782170653,0.006090634036809206,0.05232112482190132
26,6685,,,,,0.045011796057224274,0.002651126589626074,0.006093776319175959,0.05375668779015541
26,6699,0.045836254954338074,0.0025746196042746305,0.005668090656399727,0.05407896265387535,,,,
26,6747,,,,,0.04495227336883545,0.0056745209731161594,0.0060982126742601395,0.056724995374679565
27,6799,0.0449773371219635,0.001718178391456604,0.006349766161292791,0.053045280277729034,,,,
27,6811,,,,,0.044927582144737244,0.001123536261729896,0.006089274305850267,0.05214039608836174
27,6873,,,,,0.0448794960975647,0.001961980713531375,0.006100133527070284,0.05294162034988403
27,6899,0.042026080191135406,0.0010240048868581653,0.00583992525935173,0.04889000952243805,,,,
27,6935,,,,,0.04498903825879097,0.0006755241774953902,0.006088911090046167,0.0517534539103508
27,6997,,,,,0.04487966001033783,0.0010416959412395954,0.006097401026636362,0.05201876536011696
27,6999,0.043317776173353195,0.0008653849363327026,0.005735920276492834,0.04991907998919487,,,,
28,7061,,,,,0.04491085559129715,0.0008305777446366847,0.00610277010127902,0.051844194531440735
28,7099,0.041189104318618774,0.0014635712141171098,0.0052998848259449005,0.0479525588452816,,,,
28,7123,,,,,0.04498308151960373,0.0009541737963445485,0.006098475772887468,0.052035730332136154
28,7185,,,,,0.044916022568941116,0.0012829247862100601,0.006102360785007477,0.0523013137280941
28,7199,0.04294006898999214,0.0012362629640847445,0.005141761619597673,0.0493180938065052,,,,
28,7247,,,,,0.045020755380392075,0.0010357225546613336,0.006103305611759424,0.05215977877378464
29,7299,0.03932259604334831,0.0018759220838546753,0.005138477310538292,0.04633699357509613,,,,
29,7311,,,,,0.04492214322090149,0.0016026821685954928,0.006095029413700104,0.05261986330151558
29,7373,,,,,0.04490094259381294,0.0010289346100762486,0.006105176173150539,0.05203506723046303
29,7399,0.042610276490449905,0.0010954112512990832,0.00566492835059762,0.04937061667442322,,,,
29,7435,,,,,0.044971268624067307,0.002447150880470872,0.006101510487496853,0.05351993441581726
29,7497,,,,,0.04490779712796211,0.0018044260796159506,0.006090765818953514,0.05280296877026558
29,7499,0.04462552070617676,0.0011953652137890458,0.00578290456905961,0.05160379037261009,,,,
30,7561,,,,,0.04490741714835167,0.0014364424860104918,0.006107069551944733,0.05245094746351242
30,7599,0.043661341071128845,0.0011472583282738924,0.005891832057386637,0.05070043355226517,,,,
30,7623,,,,,0.04498792439699173,0.0031168588902801275,0.006092702969908714,0.054197486490011215
30,7685,,,,,0.044996440410614014,0.0005000806413590908,0.006105488166213036,0.051602017134428024
30,7699,0.03842904046177864,0.0009171873680315912,0.00445204135030508,0.04379827156662941,,,,
30,7747,,,,,0.044922176748514175,0.0013923028018325567,0.006087444256991148,0.052401941269636154
31,7799,0.05225500091910362,0.001114410231821239,0.008079498074948788,0.06144890934228897,,,,
31,7811,,,,,0.044946324080228806,0.0009284584666602314,0.006102077197283506,0.051976852118968964
31,7873,,,,,0.04491210728883743,0.001019438379444182,0.006096432451158762,0.05202798172831535
31,7899,0.04112640768289566,0.04620606452226639,0.005148368421941996,0.09248083829879761,,,,
31,7935,,,,,0.04487990960478783,0.003209236077964306,0.006090728100389242,0.05417988449335098
31,7997,,,,,0.04491562023758888,0.0013223823625594378,0.006100590340793133,0.0523386187851429
31,7999,0.04367254674434662,0.0016530633438378572,0.005928935017436743,0.05125454440712929,,,,
32,8061,,,,,0.04489715397357941,0.0007537842611782253,0.006098911166191101,0.05174985155463219
32,8099,0.04294328764081001,0.0005725682131014764,0.00526828458532691,0.04878414049744606,,,,
32,8123,,,,,0.044913891702890396,0.0006047752685844898,0.006100649945437908,0.05161930248141289
32,8185,,,,,0.04494474455714226,0.0006445600301958621,0.006096798460930586,0.051686108112335205
32,8199,0.04276498779654503,0.0003891676606144756,0.006169810891151428,0.04932396486401558,,,,
32,8247,,,,,0.04486013203859329,0.0006542661576531827,0.006093855015933514,0.05160825327038765
33,8299,0.04330803453922272,0.0003755629004444927,0.005648972000926733,0.04933256655931473,,,,
33,8311,,,,,0.044881418347358704,0.0005270399269647896,0.006094849202781916,0.05150330066680908
33,8373,,,,,0.044873081147670746,0.0009201049688272178,0.006094802636653185,0.05188799276947975
33,8399,0.04479668289422989,0.001726812100969255,0.006258726119995117,0.052782222628593445,,,,
33,8435,,,,,0.044888515025377274,0.0013027358800172806,0.006092926021665335,0.052284177392721176
33,8497,,,,,0.04494906961917877,0.00102261733263731,0.00610186904668808,0.052073556929826736
33,8499,0.04645248502492905,0.0010788560612127185,0.0064165592193603516,0.053947899490594864,,,,
34,8561,,,,,0.04488104209303856,0.0011602321173995733,0.00609599007293582,0.052137259393930435
34,8599,0.03895485773682594,0.0011086702579632401,0.004744731355458498,0.04480825737118721,,,,
34,8623,,,,,0.044884756207466125,0.000631976465228945,0.006098438985645771,0.051615159958601
34,8685,,,,,0.04484075680375099,0.00036899978294968605,0.006095574237406254,0.051305342465639114
34,8699,0.049183230847120285,0.001359015703201294,0.006743972655385733,0.05728621780872345,,,,
34,8747,,,,,0.04486919566988945,0.00042953030788339674,0.006092880852520466,0.0513916052877903
35,8799,0.049416955560445786,0.0014855474000796676,0.007969244383275509,0.05887174978852272,,,,
35,8811,,,,,0.04487443342804909,0.0011709310347214341,0.006093816366046667,0.05213918909430504
35,8873,,,,,0.04485659301280975,0.0050888280384242535,0.006093938369303942,0.056039370596408844
35,8899,0.046182189136743546,0.0016811698442324996,0.0064613609574735165,0.05432472005486488,,,,
35,8935,,,,,0.04486897215247154,0.0008657865691930056,0.006095674820244312,0.05183044821023941
35,8997,,,,,0.044853512197732925,0.002120058052241802,0.0060958415269851685,0.053069423884153366
35,8999,0.0443350113928318,0.002324762986972928,0.005856143776327372,0.052515920251607895,,,,
36,9061,,,,,0.044935375452041626,0.0007246055756695569,0.006101475562900305,0.0517614521086216
36,9099,0.04930391162633896,0.0015933513641357422,0.006232953630387783,0.05713021755218506,,,,
36,9123,,,,,0.044825442135334015,0.004145598504692316,0.006094811018556356,0.05506587773561478
36,9185,,,,,0.044849518686532974,0.0005875407950952649,0.006092302035540342,0.05152933672070503
36,9199,0.054250117391347885,0.0008242457988671958,0.008260166272521019,0.06333452463150024,,,,
36,9247,,,,,0.04484599828720093,0.0011272759875282645,0.0060974000953137875,0.052070681005716324
37,9299,0.04430326446890831,0.003817147109657526,0.005791092291474342,0.05391150712966919,,,,
37,9311,,,,,0.04486516863107681,0.00380821549333632,0.006092604715377092,0.0547659769654274
37,9373,,,,,0.04482745751738548,0.005925090983510017,0.006091720890253782,0.056844260543584824
37,9399,0.04555392265319824,0.0016586751444265246,0.005962001625448465,0.05317460000514984,,,,
37,9435,,,,,0.04486549273133278,0.00038487877463921905,0.0060979630798101425,0.05134833604097366
37,9497,,,,,0.04486607387661934,0.00028834500699304044,0.00608831038698554,0.05124271661043167
37,9499,0.04071369767189026,0.0003217548073735088,0.005159788299351931,0.04619523882865906,,,,
38,9561,,,,,0.044860318303108215,0.0005387210985645652,0.0060988073237240314,0.051497846841812134
38,9599,0.04109968990087509,0.0004952728631906211,0.005463263485580683,0.04705822840332985,,,,
38,9623,,,,,0.04486354812979698,0.0009488116484135389,0.006094567012041807,0.05190690606832504
38,9685,,,,,0.04485364630818367,0.000388374988688156,0.006094589363783598,0.051336620002985
38,9699,0.05091705918312073,0.0003947526274714619,0.007023271638900042,0.0583350844681263,,,,
38,9747,,,,,0.044842492789030075,0.0002186417259508744,0.006099252961575985,0.051160380244255066
39,9799,0.047696880996227264,0.0008324712398461998,0.006519769784063101,0.055049121379852295,,,,
39,9811,,,,,0.04484586417675018,0.0011424383847042918,0.006101896986365318,0.052090201526880264
39,9873,,,,,0.04483742266893387,0.000655517796985805,0.006091689690947533,0.051584627479314804
39,9899,0.039479851722717285,0.00046009718789719045,0.004769796505570412,0.044709742069244385,,,,
39,9935,,,,,0.044820163398981094,0.0005869520246051252,0.006104637403041124,0.051511749625205994
39,9997,,,,,0.04484942555427551,0.0014174061361700296,0.006097022444009781,0.05236385762691498
39,9999,0.04083400219678879,0.0012042432790622115,0.005096701439470053,0.047134947031736374,,,,
40,10061,,,,,0.044838812202215195,0.001977970590814948,0.006094415206462145,0.052911221981048584
40,10099,0.03972789645195007,0.0009388059261254966,0.0049644396640360355,0.04563114419579506,,,,
40,10123,,,,,0.04486246779561043,0.001321611343882978,0.00609914306551218,0.052283212542533875
40,10185,,,,,0.04482882469892502,0.006972925737500191,0.006099345628172159,0.057901110500097275
40,10199,0.0413777157664299,0.012298447079956532,0.005709442310035229,0.05938560515642166,,,,
40,10247,,,,,0.044834818691015244,0.0034797850530594587,0.006090143695473671,0.05440475046634674
41,10299,0.04032261669635773,0.000829651951789856,0.00547046959400177,0.04662273824214935,,,,
41,10311,,,,,0.044814735651016235,0.0004692843940574676,0.006094513460993767,0.05137854442000389
41,10373,,,,,0.04485141485929489,0.0002756586764007807,0.006099401507526636,0.05122646316885948
41,10399,0.041826505213975906,0.0007973164319992065,0.005987448152154684,0.048611268401145935,,,,
41,10435,,,,,0.04483260586857796,0.0002879757375922054,0.006102560553699732,0.05122317001223564
41,10497,,,,,0.04481210559606552,0.00018986429495271295,0.006100073456764221,0.051102038472890854
41,10499,0.045370083302259445,0.000137832757900469,0.006487932521849871,0.05199584737420082,,,,
42,10561,,,,,0.04483768716454506,0.0002813960600178689,0.006090546492487192,0.05120963230729103
42,10599,0.04176381975412369,0.00010463595390319824,0.005722471512854099,0.04759092628955841,,,,
42,10623,,,,,0.044827137142419815,0.00021217127505224198,0.006095596589148045,0.051134902983903885
42,10685,,,,,0.04486473277211189,0.00035992395714856684,0.00609847716987133,0.051323115825653076
42,10699,0.04490070790052414,0.00025640727835707366,0.00646477285772562,0.05162188783288002,,,,
42,10747,,,,,0.04481114074587822,0.00019834580598399043,0.006095400080084801,0.05110488086938858
43,10799,0.045492175966501236,0.00010909736010944471,0.007140287198126316,0.05274156108498573,,,,
43,10811,,,,,0.04484338313341141,0.009466772899031639,0.006099188234657049,0.06040934845805168
43,10873,,,,,0.044824130833148956,0.013228901661932468,0.006093556992709637,0.06414657831192017
43,10899,0.044387880712747574,0.0011734276777133346,0.006022299639880657,0.051583610475063324,,,,
43,10935,,,,,0.04482525214552879,0.002751289401203394,0.006096039433032274,0.05367257073521614
43,10997,,,,,0.04484293609857559,0.000530602817889303,0.006097325123846531,0.05147087201476097
43,10999,0.04700980335474014,0.0004248649056535214,0.006625260226428509,0.05405993014574051,,,,
44,11061,,,,,0.04484439268708229,0.00015616335440427065,0.0061068725772202015,0.05110742896795273
44,11099,0.04854528605937958,8.606613118899986e-05,0.007023098412901163,0.05565445125102997,,,,
44,11123,,,,,0.04484977573156357,0.00012049973156535998,0.0060986862517893314,0.05106896907091141
44,11185,,,,,0.044829145073890686,8.74005927471444e-05,0.006092637777328491,0.051009174436330795
44,11199,0.05156848952174187,7.790922973072156e-05,0.007228213362395763,0.05887461453676224,,,,
44,11247,,,,,0.04483042284846306,7.988617289811373e-05,0.006094906013458967,0.05100519582629204
45,11299,0.04251784831285477,0.00025469064712524414,0.005397087894380093,0.04816962778568268,,,,
45,11311,,,,,0.04484190791845322,0.0001895191235234961,0.006091351620852947,0.05112277343869209
45,11373,,,,,0.04484951123595238,0.0006758405943401158,0.006098151672631502,0.05162351578474045
45,11399,0.044478531926870346,0.0003269642766099423,0.005893522873520851,0.05069902166724205,,,,
45,11435,,,,,0.04482429474592209,0.004856349900364876,0.006098163314163685,0.05577878654003143
45,11497,,,,,0.04481329023838043,0.0006622982327826321,0.006094612646847963,0.05157020315527916
45,11499,0.05613293498754501,0.0005118995904922485,0.008715505711734295,0.06536033749580383,,,,
46,11561,,,,,0.04486486315727234,0.00024556147400289774,0.006096530240029097,0.05120693892240524
46,11599,0.04154985398054123,9.231567673850805e-05,0.005573506932705641,0.04721567779779434,,,,
46,11623,,,,,0.044789232313632965,0.0003305677673779428,0.006098260171711445,0.051218047738075256
46,11685,,,,,0.044846318662166595,0.00026813449221663177,0.00609734607860446,0.05121179297566414
